#{"t_start": 1734091739.956992, "env_id": "None"}
r,l,t
30.0,37,2.149398
24.0,49,2.149453
25.0,49,2.149461
30.0,38,2.15574
26.0,49,2.155796
25.0,49,2.167926
30.0,38,2.19819
20.0,49,2.198248
24.0,49,2.204174
25.0,49,2.204233
25.0,49,2.204242
30.0,38,2.210801
26.0,49,2.210858
30.0,38,2.245758
30.0,38,2.252228
20.0,49,2.252284
15.0,49,2.252291
25.0,49,2.257658
25.0,49,2.257712
26.0,49,2.264308
30.0,38,2.298207
26.0,49,2.29826
30.0,38,2.306941
20.0,49,2.306986
15.0,49,2.306995
20.0,49,2.307001
25.0,49,2.313396
30.0,38,2.346611
30.0,38,2.359676
26.0,49,2.359736
20.0,49,2.367606
15.0,49,2.367665
20.0,49,2.367723
24.0,49,2.367821
30.0,38,2.407315
20.0,49,2.407373
26.0,49,2.421084
15.0,49,2.428155
20.0,49,2.428204
24.0,49,2.428212
26.0,49,2.428217
30.0,38,2.465239
20.0,49,2.465334
15.0,49,2.465353
20.0,49,2.484612
24.0,49,2.484671
26.0,49,2.484684
16.0,49,2.484691
20.0,49,2.523892
15.0,49,2.523957
20.0,49,2.523965
24.0,49,2.543333
26.0,49,2.543388
16.0,49,2.543397
22.0,49,2.543403
15.0,49,2.579308
20.0,49,2.579366
24.0,49,2.579375
26.0,49,2.598203
16.0,49,2.598266
22.0,49,2.598275
23.0,49,2.598282
20.0,49,2.639202
24.0,49,2.639258
26.0,49,2.639268
16.0,49,2.65892
22.0,49,2.658974
23.0,49,2.658982
26.0,49,2.658988
24.0,49,2.694128
26.0,49,2.694177
16.0,49,2.694186
22.0,49,2.715334
23.0,49,2.715398
26.0,49,2.715408
24.0,49,2.715414
26.0,49,2.752116
16.0,49,2.752189
22.0,49,2.752198
23.0,49,2.771216
26.0,49,2.771274
24.0,49,2.771282
23.0,49,2.771288
16.0,49,2.805654
22.0,49,2.805716
23.0,49,2.805727
26.0,49,2.824623
24.0,49,2.824698
23.0,49,2.824707
28.0,49,2.824713
22.0,49,2.858716
23.0,49,2.858776
26.0,49,2.858784
24.0,49,2.876813
23.0,49,2.876869
28.0,49,2.876878
23.0,49,2.876889
23.0,49,2.910936
26.0,49,2.911005
24.0,49,2.911016
23.0,49,2.928884
28.0,49,2.928952
23.0,49,2.92896
27.0,49,2.928969
26.0,49,2.962464
24.0,49,2.962521
23.0,49,2.962529
28.0,49,2.980473
23.0,49,2.980535
27.0,49,2.980543
26.0,49,2.980549
24.0,49,3.014397
23.0,49,3.01445
28.0,49,3.014458
23.0,49,3.032463
27.0,49,3.032522
26.0,49,3.03253
23.0,49,3.032542
23.0,49,3.066211
28.0,49,3.066277
23.0,49,3.066286
27.0,49,3.084223
26.0,49,3.084277
23.0,49,3.084285
15.0,49,3.084291
28.0,49,3.117419
23.0,49,3.117485
27.0,49,3.117493
26.0,49,3.134908
23.0,49,3.134977
15.0,49,3.134985
22.0,49,3.134991
23.0,49,3.1677
27.0,49,3.16776
26.0,49,3.167768
23.0,49,3.185532
15.0,49,3.185587
22.0,49,3.185595
23.0,49,3.185601
27.0,49,3.219085
26.0,49,3.219134
23.0,49,3.219142
15.0,49,3.238107
22.0,49,3.238167
23.0,49,3.238176
17.0,49,3.238181
26.0,49,3.274035
23.0,49,3.274091
15.0,49,3.274099
22.0,49,3.292388
23.0,49,3.292445
17.0,49,3.292453
22.0,49,3.292459
23.0,49,3.325702
15.0,49,3.325763
22.0,49,3.325771
30.0,44,3.338187
23.0,49,3.343674
17.0,49,3.343725
22.0,49,3.343733
15.0,49,3.377199
22.0,49,3.377267
23.0,49,3.377279
30.0,37,3.377288
30.0,44,3.39021
17.0,49,3.39542
22.0,49,3.395487
22.0,49,3.429235
23.0,49,3.42929
17.0,49,3.429298
30.0,37,3.429304
23.0,49,3.429309
30.0,44,3.441701
22.0,49,3.446882
23.0,49,3.4798
17.0,49,3.479867
22.0,49,3.479875
30.0,37,3.479881
23.0,49,3.479887
23.0,49,3.479891
30.0,44,3.492104
30.0,32,3.51636
30.0,44,3.530023
17.0,49,3.535913
22.0,49,3.535964
30.0,37,3.535971
23.0,49,3.535977
23.0,49,3.535982
30.0,38,3.561129
30.0,37,3.573392
30.0,32,3.573443
30.0,44,3.586209
22.0,49,3.592391
23.0,49,3.592453
23.0,49,3.592464
30.0,38,3.617301
24.0,49,3.617355
30.0,37,3.630271
23.0,49,3.63032
30.0,32,3.630329
30.0,44,3.647921
23.0,49,3.653872
30.0,38,3.676896
24.0,49,3.676966
25.0,49,3.676975
30.0,37,3.688454
23.0,49,3.688506
23.0,49,3.688514
30.0,32,3.68852
30.0,42,3.724427
30.0,32,3.72585
30.0,38,3.732955
24.0,49,3.733017
25.0,49,3.733025
